337,338,479,480,481,559,560,309,143,7,292,12,2,4,25,22,13,259,340,26,106,324,90,334,341,483,39,76,478,471,332,20,140,207,45,1,112,328,199,339,390,104,148,342,318,358,333,15,432,368,253,236,161,99,288,351,302,488,16,285,28,451,165,321,364,388,353,263,36,482,470,18,72,80,443,382,9,65,269,102,394,261,206,326,331,362,166,469,343,125,305,10,136,159,277,8,271,513,110,402,174,355,56,46,465,371,32,58,5,490,428,486,477,617,295,344,59,185,517,73,304,385,447,150,197,53,296,418,437,71,414,50,421,33,636,400,6,14,439,57,507,184,376,49,317,383,313,540,191,310,377,529,51,23,363,27,55,173,568,336,260,196,192,536,589,105,88,323,129,247,500,548,412,130,142,214,419,509,444,441,599,457,409,430,426,61,472,34,365,242,21,133,77,204,63,359,378,347,301,286,64,113,19,44,84,381,284,171,330,234,219,293,123,460,30,637,417,222,3,149,515,193,389,85,585,126,135,611,134,615,38,122,531,167,224,60,11,434,40,544,24,316,558,109,17,489,177,565,501,578,69,475,624,631,155,527,622,533,528,556,534,524,473,272,346,446,629,581,424,619,93,572,107,452,393,279,492,258,320,35,213,319,128,189,215,438,350,427,240,81,162,231,484,89,175,391,516,157,211,201,401,180,97,449,146,431,195,366,43,226,311,274,354,407,47,474,98,29,519,396,372,329,94,406,254,114,252,440,628,357,250,508,152,266,587,640,48,567,186,52,153,608,119,590,248,420,315,562,433,327,491,243,137,494,499,62,564,511,178,270,68,187,74,262,264,601,453,117,356,138,423,227,306,216,411,404,312,139,398,282,244,386,349,413,283,220,348,280,380,79,455,238,251,91,141,249,42,225,205,92,223,245,67,188,367,108,360,374,289,229,496,294,576,70,307,118,600,158,151,429,217,405,291,298,208,267,127,415,557,493,462,551,203,96,634,287,120,546,550,101,487,485,553,164,230,83,75,273,584,596,510,538,555,579,561,616,577,335,522,630,497,241,403,549,521,621,82,210,543,198,54,618,593,422,78,583,638,563,635,467,603,416,604,373,592,276,100,627,202,103,303,588,95,461,503,625,397,450,607,384,632,436,300,609,506,308,87,552,504,582,520,545,573,620,586,610,595,512,168,602,613,297,542,268,597,463,218,514,232,532,212,574,256,566,369,392,639,454,116,66,466,498,111,190,458,495,442,352,445,633,265,37,322,176,502,399,598,614,121,325,169,537,361,569,172,144,554,591,131,580,612,468,233,115,464,525,539,571,387,370,541,530,179,299,523,459,476,410,183,505,290,255,345,379,194,160,132,375,435,623,124,448,200,156,275,145,570,41,314,425,605,526,182,31,237,518,170,575,547,594,209,626,239,535,163,221,456,235,181,257,154,281,86,246,408,395,147,228,606,278,
Laplacian Score information
59 : 0.853177047189
185 : 0.85374346369
517 : 0.854004327486
73 : 0.854559182311
304 : 0.855084008763
385 : 0.855738086869
447 : 0.856639647163
150 : 0.857042315194
197 : 0.857360977893
53 : 0.857596427356
296 : 0.857633659413
418 : 0.857979851111
437 : 0.859308227008
71 : 0.859844343786
414 : 0.860163282162
50 : 0.860268409015
421 : 0.860705947175
33 : 0.86099983059
636 : 0.862955895478
400 : 0.863337306139
6 : 0.865285797735
14 : 0.865433633099
439 : 0.865931596302
57 : 0.866250799859
507 : 0.867534150642
184 : 0.867872627366
376 : 0.868118478574
49 : 0.870536463604
317 : 0.870577549667
383 : 0.870919915375
313 : 0.871328448812
540 : 0.871509060375
191 : 0.871804041551
310 : 0.872548493057
377 : 0.872890403056
529 : 0.874570172794
51 : 0.874608659769
23 : 0.87482955228
363 : 0.875033647697
27 : 0.876083817238
55 : 0.876769528519
173 : 0.87730543375
568 : 0.877326991098
336 : 0.877492940069
260 : 0.877858491983
196 : 0.879313412787
192 : 0.879511435931
536 : 0.879512005205
589 : 0.88064557744
105 : 0.880810502629
88 : 0.881157732872
323 : 0.881203837083
129 : 0.881795649236
247 : 0.881979598308
500 : 0.882447237229
548 : 0.882501351399
412 : 0.883814349201
130 : 0.883834028603
142 : 0.884113369614
214 : 0.884339452798
419 : 0.884424079392
509 : 0.884965685352
444 : 0.885015576853
441 : 0.885023763478
599 : 0.885976756416
457 : 0.886124830369
409 : 0.886364452022
430 : 0.886414266643
426 : 0.886872033603
61 : 0.886963807118
472 : 0.887085711003
34 : 0.887306265284
365 : 0.887805991612
242 : 0.888199824315
21 : 0.888584826892
133 : 0.888664369913
77 : 0.889500483348
204 : 0.889726941498
63 : 0.889744260163
359 : 0.889861632418
378 : 0.889877089587
347 : 0.890004593135
301 : 0.890027679682
286 : 0.891431032329
64 : 0.891793912927
113 : 0.891847035133
19 : 0.892083132628
44 : 0.892657081943
84 : 0.892775274723
381 : 0.892959713306
284 : 0.893978004603
171 : 0.8943050691
330 : 0.894375743076
234 : 0.89462274605
219 : 0.894633867438
293 : 0.895073992405
123 : 0.895530723232
460 : 0.895601684552
30 : 0.895946977251
637 : 0.896047091578
417 : 0.896365420732
222 : 0.896618729346
3 : 0.896722476524
149 : 0.897077779451
515 : 0.89776748896
193 : 0.898227868933
389 : 0.898238539112
85 : 0.898462088488
585 : 0.898658361533
126 : 0.898910986998
135 : 0.899429089532
611 : 0.900448398054
134 : 0.900771264477
615 : 0.900811877739
38 : 0.901416564084
122 : 0.901970149673
531 : 0.902139427352
167 : 0.902371637204
224 : 0.902451000666
60 : 0.902522832133
11 : 0.902874826767
434 : 0.902965744007
40 : 0.902976898749
544 : 0.903398296319
24 : 0.903597340823
316 : 0.904258412694
558 : 0.90435045253
109 : 0.904377668727
17 : 0.904971824165
489 : 0.905014108733
177 : 0.905134560585
565 : 0.905176619626
501 : 0.906664135387
578 : 0.906992603783
69 : 0.907092395619
475 : 0.907139662791
624 : 0.907182336821
631 : 0.907516427476
155 : 0.907659815094
527 : 0.907718122612
622 : 0.90772903967
533 : 0.907804032416
528 : 0.907935554641
556 : 0.908026511335
534 : 0.908092971532
524 : 0.908274583068
473 : 0.908284710716
272 : 0.908590904517
346 : 0.908597683457
446 : 0.908985166176
629 : 0.909033713271
581 : 0.909131166367
424 : 0.909425761216
619 : 0.909514718974
93 : 0.909536491247
572 : 0.90971577521
107 : 0.90981276365
452 : 0.910344285038
393 : 0.910515245702
279 : 0.910681207034
492 : 0.910920279911
258 : 0.91092733662
320 : 0.911284795807
35 : 0.911569460696
213 : 0.911607585705
319 : 0.911755766705
128 : 0.912020570104
189 : 0.912088388939
215 : 0.914018308248
438 : 0.914331648591
350 : 0.914511067265
427 : 0.914716283915
240 : 0.914924914818
81 : 0.915071305354
162 : 0.915486760824
231 : 0.91569869468
484 : 0.915773547166
89 : 0.915894452648
175 : 0.916014914355
391 : 0.916308601084
516 : 0.916421118407
157 : 0.91658646929
211 : 0.916610599239
201 : 0.916871645188
401 : 0.917429730252
180 : 0.917670819312
97 : 0.917715145358
449 : 0.917960902427
146 : 0.918064342412
431 : 0.918600183136
195 : 0.91870160307
366 : 0.918733535417
43 : 0.918800531767
226 : 0.919000991638
311 : 0.919048367323
274 : 0.919295399241
354 : 0.920077606449
407 : 0.920365725206
47 : 0.920672255614
474 : 0.9211762403
98 : 0.921202803364
29 : 0.922198200506
519 : 0.92262210019
396 : 0.9226768408
372 : 0.923375342669
329 : 0.923498017064
94 : 0.923689674466
406 : 0.923786952538
254 : 0.923873785577
114 : 0.924095950047
252 : 0.92416472115
440 : 0.924426093618
628 : 0.925212582073
357 : 0.925703435342
250 : 0.925804727928
508 : 0.926521783199
152 : 0.926586815838
266 : 0.926861515712
587 : 0.926956319885
640 : 0.927128940918
48 : 0.927159409825
567 : 0.927724204106
186 : 0.927928375495
52 : 0.928950423624
153 : 0.929071602347
608 : 0.929126594843
119 : 0.929130197202
590 : 0.929146211904
248 : 0.929222207036
420 : 0.929466081288
315 : 0.929645173938
562 : 0.929732250286
433 : 0.929770495549
327 : 0.929885527741
491 : 0.930244167336
243 : 0.930283188093
137 : 0.930363975203
494 : 0.930596307351
499 : 0.930616093292
62 : 0.93093133332
564 : 0.931312260273
511 : 0.931324657501
178 : 0.931701223411
270 : 0.931787562131
68 : 0.931918363947
187 : 0.93192325655
74 : 0.932024272781
262 : 0.932411154331
264 : 0.93274006738
601 : 0.932828332834
453 : 0.933201809144
117 : 0.9334622167
356 : 0.933809203191
138 : 0.933918682843
423 : 0.934014905832
227 : 0.934522954055
306 : 0.934786029365
216 : 0.934952623224
411 : 0.935187587845
404 : 0.93522251706
312 : 0.935259589292
139 : 0.935391209525
398 : 0.935607645629
282 : 0.936497303063
244 : 0.936608768214
386 : 0.936902086402
349 : 0.937241460083
413 : 0.937818542952
283 : 0.938014547399
220 : 0.938035808268
348 : 0.938308273352
280 : 0.938342607911
380 : 0.938383774187
79 : 0.938587069937
455 : 0.938745205938
238 : 0.938869669431
251 : 0.939429159483
91 : 0.939513583997
141 : 0.939964161276
249 : 0.940337213306
42 : 0.940655963148
225 : 0.940723296236
205 : 0.940801238747
92 : 0.941012359667
223 : 0.941084170452
245 : 0.941231012673
67 : 0.941299443656
188 : 0.941392313429
367 : 0.94176272973
108 : 0.941777796703
360 : 0.941777796703
374 : 0.942006825481
289 : 0.942130301576
229 : 0.942361926317
496 : 0.942656361711
294 : 0.942941971332
576 : 0.943113327249
70 : 0.943272704236
307 : 0.943591074559
118 : 0.943646281168
600 : 0.944439902688
158 : 0.944528026118
151 : 0.944529144238
429 : 0.944941867394
217 : 0.945213847495
405 : 0.945279301915
291 : 0.945285792193
298 : 0.945382038349
208 : 0.945395452559
267 : 0.945495187686
127 : 0.945685688919
415 : 0.945905677765
557 : 0.945959234089
493 : 0.945973853275
462 : 0.946023179163
551 : 0.946238668699
203 : 0.946520935541
96 : 0.94665950851
634 : 0.947149662486
287 : 0.947174366317
120 : 0.947205711985
546 : 0.947327935554
550 : 0.94736854335
101 : 0.947420855955
487 : 0.947688908245
485 : 0.947694324148
553 : 0.947813185242
164 : 0.947901983537
230 : 0.947991315773
83 : 0.948051112539
75 : 0.948080516761
273 : 0.948088192898
584 : 0.948354979027
596 : 0.948354979027
510 : 0.948362500376
538 : 0.948400404049
555 : 0.948440861529
579 : 0.948476650268
561 : 0.948548596058
616 : 0.948570281662
577 : 0.948583889879
335 : 0.948763025497
522 : 0.948865668718
630 : 0.948905720975
497 : 0.948924832362
241 : 0.949085511145
403 : 0.949110456912
549 : 0.949270858385
521 : 0.949329445444
621 : 0.949383281924
82 : 0.94947734676
210 : 0.949641477809
543 : 0.949858017294
198 : 0.949936316608
54 : 0.950022188056
618 : 0.950117138172
593 : 0.950282369606
422 : 0.950363864394
78 : 0.950417061932
583 : 0.950459447698
638 : 0.950487479382
563 : 0.950490326385
635 : 0.950551803245
467 : 0.950653062972
603 : 0.950682425198
416 : 0.950695837027
604 : 0.950718653467
373 : 0.950744606025
592 : 0.950782501721
276 : 0.950868167859
100 : 0.950883944641
627 : 0.950905241599
202 : 0.951110948393
103 : 0.95121496072
303 : 0.951243970023
588 : 0.951387716899
95 : 0.951404759315
461 : 0.951437401351
503 : 0.95145918581
625 : 0.951559693641
397 : 0.951588507964
450 : 0.951762903451
607 : 0.951808222394
384 : 0.951810484782
632 : 0.951867244187
436 : 0.952085346181
300 : 0.952128192212
609 : 0.952229546273
506 : 0.952283812245
308 : 0.952478420522
87 : 0.952512669752
552 : 0.952521445048
504 : 0.952589558972
582 : 0.952593627949
520 : 0.952732265753
545 : 0.952829306595
573 : 0.952865543534
620 : 0.95309268891
586 : 0.953155428546
610 : 0.953750453125
595 : 0.953859080524
512 : 0.953859498665
168 : 0.953890714214
602 : 0.954187570187
613 : 0.954302678552
297 : 0.954322814554
542 : 0.954386110826
268 : 0.954466899986
597 : 0.954829016377
463 : 0.954903168543
218 : 0.955073129138
514 : 0.955097318753
232 : 0.955121736183
532 : 0.955156887334
212 : 0.955479869862
574 : 0.95575974892
256 : 0.955815699303
566 : 0.955902992263
369 : 0.956029062421
392 : 0.956503811267
639 : 0.956668711814
454 : 0.957036880604
116 : 0.957125801403
66 : 0.957263853034
466 : 0.957880496189
498 : 0.957903418111
111 : 0.957966628522
190 : 0.958309457714
458 : 0.958387945625
495 : 0.958475229561
442 : 0.958504904619
352 : 0.958638830428
445 : 0.959087269768
633 : 0.959097859946
265 : 0.959264089402
37 : 0.959594254071
322 : 0.959797300825
176 : 0.959955981948
502 : 0.960251433925
399 : 0.960300586128
598 : 0.960453989601
614 : 0.960510097381
121 : 0.961242845453
325 : 0.961545667727
169 : 0.961583013219
537 : 0.961784745835
361 : 0.962810331492
569 : 0.962863188451
172 : 0.962971452706
144 : 0.963232271308
554 : 0.963450629727
591 : 0.963537450731
131 : 0.963607465832
580 : 0.963816402038
612 : 0.964132673183
468 : 0.964316428949
233 : 0.964687906151
115 : 0.964781937045
464 : 0.964909592269
525 : 0.964944585952
539 : 0.964944585952
571 : 0.964970527154
387 : 0.965119897869
370 : 0.965334276392
541 : 0.965368075142
530 : 0.965462693478
179 : 0.965645634977
299 : 0.965677889795
523 : 0.965680414054
459 : 0.965849517758
476 : 0.966026838133
410 : 0.966496322315
183 : 0.96690769131
505 : 0.966933352126
290 : 0.966966685046
255 : 0.967153018837
345 : 0.967448777507
379 : 0.967990980314
194 : 0.968101214224
160 : 0.969012809776
132 : 0.96926611406
375 : 0.96929308686
435 : 0.96964647308
623 : 0.969767287127
124 : 0.970031348486
448 : 0.970146819161
200 : 0.970247690261
156 : 0.9703646837
275 : 0.970378410776
145 : 0.970562858256
570 : 0.970881509425
41 : 0.97173189431
314 : 0.971904482517
425 : 0.972153537315
605 : 0.972234051258
526 : 0.972501396564
182 : 0.973250927199
31 : 0.973289973204
237 : 0.973482276599
518 : 0.97355465615
170 : 0.973572177194
575 : 0.974061150375
547 : 0.974139543656
594 : 0.974305651795
209 : 0.974886687905
626 : 0.975246048633
239 : 0.975327971399
535 : 0.975703641236
163 : 0.976146007572
221 : 0.97622326498
456 : 0.976980533396
235 : 0.977424709542
181 : 0.977665330623
257 : 0.978169822844
154 : 0.979089683914
281 : 0.979314059354
86 : 0.979828450086
246 : 0.980269676674
408 : 0.98082239722
395 : 0.980930152965
147 : 0.981397777776
228 : 0.981785474138
606 : 0.982283449835
278 : 0.985038582103
